pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
238,0.00500019,0.00280033,0.00199646,0.005730946531333197,3,0,0,,,,
239,-0.00397166,0.002608,0.00200551,0.004751394232812092,4,0,0,,,,
240,-0.00317932,-0.000409674,0.00201898,0.0032056057849766868,4,0,0,,,,
241,-0.00381717,-0.00500012,0.0020288,0.006290626902249091,4,0,0,,,,
242,0.00194191,-0.00115703,0.00203935,0.0022604718244207335,4,0,0,,,,
243,0.00291428,0.00185493,0.00204009,0.0034545322727252093,4,0,0,,,,
244,0.00415829,0.00129926,0.00204832,0.0043565413198660245,4,0,0,,,,
245,0.00416796,0.0050001,0.00205395,0.00650944625691003,4,0,0,,,,
246,-0.000608861,0.00228762,0.00206035,0.0023672593820114013,4,0,0,,,,
247,0.00304162,-0.00223652,0.00206267,0.0037753773235002616,4,0,0,,,,
248,-0.0050001,0.000277996,0.00206385,0.005007822060139118,4,0,0,,,,
249,0.00331638,-0.00324219,0.00207204,0.004637906025406293,4,0,0,,,,
250,-0.00500003,0.00310248,0.00208392,0.005884359111347641,4,0,0,,,,
251,-0.0025865,0.00266091,0.00208775,0.00371085223070119,4,0,0,,,,
252,0.00132019,-0.000357826,0.00208805,0.0013678234836322996,4,0,0,,,,
253,0.00373124,-0.00451575,0.00208933,0.005857828095813328,4,0,0,,,,
254,0.00500013,-0.00198353,0.00210512,0.005379190578311946,4,0,0,,,,
255,0.00329663,-0.00127087,0.00211087,0.0035331119305507435,4,0,0,,,,
256,0.000164684,0.00152257,0.00211406,0.001531450366403038,4,0,0,,,,
257,0.00266431,0.00433964,0.00211825,0.005092251280691085,4,0,0,,,,
258,0.00216924,0.00251687,0.00211951,0.0033226851753514054,4,0,0,,,,
259,-0.00417032,-0.00406913,0.00212055,0.005826610323275446,4,0,0,,,,
260,-0.000453319,0.00333381,0.00212102,0.0033644891487209466,4,0,0,,,,
261,0.00089022,0.00346218,0.00212956,0.0035747981762331705,4,0,0,,,,
262,-8.90633e-06,-0.00412872,0.00213929,0.004128729606200201,4,0,0,,,,
263,-0.00183577,-0.000817425,0.00214221,0.0020095360468339453,4,0,0,,,,
264,-0.00394083,-0.00181063,0.00214527,0.004336879302655309,4,0,0,,,,
265,-0.00402784,0.00161973,0.0021462,0.004341315507827092,4,0,0,,,,
266,-0.00500009,-0.00498421,0.00215124,0.007059975165126291,4,0,0,,,,
267,-0.00344555,0.00500022,0.00215786,0.006072397784310576,4,0,0,,,,
268,-0.00377113,0.00357481,0.00216285,0.005196218626366677,4,0,0,,,,
269,0.00500001,0.00427023,0.00218351,0.0065753299729367195,4,0,0,,,,
270,0.00499968,0.00181996,0.00219277,0.005320625386549969,4,0,0,,,,
271,0.000766894,-0.00500005,0.00219858,0.00505852017982888,4,0,0,,,,
272,-0.00189234,-0.00220843,0.00220744,0.002908283641686278,4,0,0,,,,
273,0.00345849,-3.49257e-05,0.00220853,0.003458666344795417,4,0,0,,,,
274,-0.00132319,-0.00479728,0.0022272,0.0049764171021428666,4,0,0,,,,
275,-0.0031448,0.000612203,0.00222938,0.003203835132026772,4,0,0,,,,
276,-0.00103792,-0.00375625,0.00223568,0.003897010647778628,4,0,0,,,,
277,0.00113848,-0.00329968,0.00224153,0.00349056224880749,4,0,0,,,,
278,0.000148609,0.00412217,0.00224758,0.004124847893411465,4,0,0,,,,
279,0.00285834,-0.00500005,0.00225039,0.005759392985211202,4,0,0,,,,
280,-0.00500015,-0.00344612,0.00226234,0.006072663589966104,4,0,0,,,,
281,-0.00232033,4.78946e-05,0.00226964,0.0023208242504785146,4,0,0,,,,
282,-0.003052,0.00179589,0.0022747,0.0035411756370024913,4,0,0,,,,
283,-0.00149273,0.0050001,0.00228601,0.005218164702546289,4,0,0,,,,
284,-0.00284176,0.00392223,0.00228699,0.004843499568545454,4,0,0,,,,
285,-0.0048414,0.0050001,0.00229905,0.0069598961177592305,4,0,0,,,,
286,-0.000661463,-0.00197024,0.00231027,0.002078311564219619,4,0,0,,,,
287,-0.00232019,-0.00410759,0.00231593,0.004717581715688665,4,0,0,,,,
288,0.000552251,-0.000971113,0.00232441,0.0011171578338668175,4,0,0,,,,
289,0.00444567,0.000142997,0.00233799,0.004447969187270635,4,0,0,,,,
290,-0.00108312,0.00409036,0.00235354,0.004231334761514386,4,0,0,,,,
291,0.00500014,-0.0036062,0.00238125,0.006164907011431722,4,0,0,,,,
292,-0.0041315,0.000654566,0.00238554,0.004183031065908547,4,0,0,,,,
293,0.00174736,-0.00500016,0.00239494,0.00529668452857068,4,0,0,,,,
294,-0.00352276,-0.00268202,0.00240125,0.00442753535254096,4,0,0,,,,
295,-0.000504096,0.0049042,0.00240126,0.004930039595907522,4,0,0,,,,
296,-0.000727477,0.00118477,0.00241346,0.0013902887248442317,4,0,0,,,,
297,-0.00500006,-0.000832073,0.00241455,0.005068820916241666,4,0,0,,,,
298,-0.000305877,-0.000468826,0.0024303,0.0005597843847455911,4,0,0,,,,
