pebble_id,rigid_id,insertion_origin_x,insertion_origin_y,insertion_origin_z,rigid_xcm,rigid_ycm,rigid_zcm,q1_w,q2_x,q3_y,q4_z,coordinate_fit_rms_m,insertion_offset_local_x,insertion_offset_local_y,insertion_offset_local_z
81,81,0.0003235049168023982,0.00028573237177870626,0.010305678090964434,0.000308179,0.000277749,0.0103006,0.3057466176688937,-0.6074061565564154,-0.14234131880657666,0.7192466306641966,2.6866022067451994e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
82,82,-0.0005689334035033796,0.0009663157843839837,0.008506906704310327,-0.000563648,0.000967791,0.00848974,-0.4236368103296833,0.8923680550046468,0.11324838481600331,0.10670478282383611,3.508243154313573e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
83,83,0.0007539494775734185,-0.0003529681857969928,0.011602861850995795,0.000753128,-0.000351437,0.0116208,0.22877642304234475,0.07264626799446701,0.41886959988253025,0.8757466107845782,2.90370712323304e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
84,84,-0.0015315688956149035,-6.575558967282857e-05,0.014764261558634048,-0.00154549,-5.49763e-05,0.0147604,-0.11964194587596286,-0.41505676077519504,0.8706956818199061,0.23516530309972317,2.9239307515313338e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
85,85,0.002159264869791696,0.001756285168438152,0.010266318822281744,0.0021459,0.00174879,0.0102758,0.33283429084184685,-0.23270834908852048,0.030991433327131734,0.9132949633960706,2.6342099657189015e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
86,86,-0.0019011052270788966,-0.0008581199042016069,0.016387556647820475,-0.00188439,-0.000863237,0.0163919,-0.6573324735821864,-0.026387033446316092,-0.31836360998508223,0.6825411016762973,3.073938959879555e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
87,87,-0.0013102518611301378,0.0013466079655868033,0.018275334916536608,-0.00132407,0.00134303,0.0182863,0.776337552701142,0.4561290526210727,-0.39665128197675187,0.17864504506759657,2.942447567547279e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
88,88,-0.0016594286473152315,-0.0004290541730310676,0.009944222996260568,-0.00164208,-0.000425116,0.00994706,0.7754753777594604,-0.17224561831020652,0.24707169996969774,-0.5549098670377383,1.925674936715561e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
89,89,-0.0016488909881012732,-0.000351719678828532,0.008338395829624022,-0.00165831,-0.000336686,0.00833523,-0.6794651901155955,0.13799192679075747,0.7206136690244221,-0.0011061541087198147,4.146994249863305e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
90,90,0.0016175186112468967,0.0016012334609605723,0.017739097642060896,0.00163126,0.00159945,0.0177506,-0.6212823671613056,0.06850264277617141,0.02277404871045534,0.7802544142088904,2.878685244347641e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
91,91,0.0011109078148069126,-0.0011049885008553933,0.018456873385197227,0.00109587,-0.00109759,0.0184503,0.6281442031880536,-0.6101909379178067,0.048233911905544526,0.48039085027352546,2.8914895390743896e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
92,92,0.001210141007827412,-0.00020771463234873838,0.007203637258972601,0.00122692,-0.000214078,0.00720523,0.5586314456926215,0.5683559514840201,0.5769872876953358,-0.17885214601464994,3.874674098274984e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
93,93,-0.0009387211875271135,-0.0014242502080913813,0.017660440238607612,-0.000946417,-0.00143621,0.0176494,-0.018287442002448133,0.9700515455373689,-0.10512783823923853,-0.21820565091837876,2.9705459644457104e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
94,94,0.00233546850804398,-0.001743763611865263,0.012472427167941499,0.00233817,-0.00173426,0.0124574,-0.2655532267209599,0.43239329856425596,0.858181173130004,-0.07773411876401996,2.916283022409662e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
95,95,0.0007639785520221513,-0.00011813568027764389,0.019102070492660432,0.000764554,-0.000133446,0.0190926,0.08487711721375045,0.9478243283562805,-0.18005658859431617,0.24900711325828848,2.9469112236378805e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
96,96,0.0018573114718783115,-0.0002702983730589729,0.017005214198690305,0.00183999,-0.000267668,0.0170094,0.35564761953977125,-0.5134429790595557,0.3091030917239654,0.7171794452275029,2.8496298334547824e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
97,97,0.0013798962610370726,-0.0011942062280593472,0.01694408254337993,0.001369,-0.00120687,0.0169508,-0.01281694483591447,-0.5002965649340237,0.032071903141247936,0.8651649935527834,2.880832692015778e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
