pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
166,274,-0.00355701,-0.00147626,0.00136026,0.0005,350000
167,109,-0.00148017,0.00243787,0.0013662,0.0005,350000
168,350,-0.00077149,-0.00138108,0.00136969,0.0005,350000
169,42,0.00341464,0.000704362,0.00137039,0.0005,350000
170,13,-0.00368195,-0.00353955,0.00137171,0.0005,350000
171,98,-0.00500019,-0.00379045,0.00137321,0.0005,350000
172,173,-0.00500021,0.00245159,0.0013768,0.0005,350000
173,163,-0.00500016,0.00345128,0.00137953,0.0005,350000
174,338,-0.00231556,0.00188871,0.00138167,0.0005,350000
175,226,0.00218943,0.00225077,0.00138527,0.0005,350000
176,374,0.00220526,-0.0028383,0.00139021,0.0005,350000
177,210,-0.00321372,0.00021277,0.00139438,0.0005,350000
178,314,0.001365,-0.00135814,0.00139506,0.0005,350000
179,202,-0.00372815,0.00408331,0.00139725,0.0005,350000
180,88,0.00357678,-0.00500054,0.00140432,0.0005,350000
181,43,-0.00149013,0.00126882,0.00143643,0.0005,350000
182,305,-0.00500035,0.00126293,0.00145398,0.0005,350000
183,270,0.000125129,0.00131477,0.00145658,0.0005,350000
184,478,-0.000655356,-0.00390931,0.00145755,0.0005,350000
185,268,0.00500015,-0.00372216,0.00146041,0.0005,350000
186,5,0.00484116,0.00500004,0.00146951,0.0005,350000
187,258,0.00112074,0.000562818,0.00146963,0.0005,350000
188,216,0.00500053,0.000463881,0.00147543,0.0005,350000
189,295,-0.00500004,-0.00478504,0.0014763,0.0005,350000
190,559,0.00498647,0.00231097,0.00147667,0.0005,350000
191,33,-0.00327206,0.00222215,0.00148253,0.0005,350000
192,370,0.00481964,-0.0050001,0.00148323,0.0005,350000
193,428,-0.00500052,-0.000128163,0.00149343,0.0005,350000
194,146,-0.00500042,-0.0013173,0.00150445,0.0005,350000
195,198,-0.00138812,9.35077e-05,0.00153404,0.0005,350000
196,352,0.00318569,-0.000244772,0.00158434,0.0005,350000
197,128,-0.00178057,-0.00315275,0.00159278,0.0005,350000
